user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history
U176,Mad Max: Fury Road,Action,19,38.0,2025-04-11 10:31:25,3.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 49}]"
U177,Inception,Sci-Fi,16,39.5,2025-04-11 10:31:25,3.0,False,tablet,46-55,"[{""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 33}, {""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 38}]"
U178,Mad Max: Fury Road,Action,10,20.0,2025-05-05 10:31:25,5.0,False,tablet,56+,"[{""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 45}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 34}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-04-01 10:31"", ""duration_min"": 65}]"
U179,Inception,Sci-Fi,4,9.9,2025-06-19 10:31:25,4.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-05-14 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-06-05 10:31"", ""duration_min"": 143}, {""timestamp"": ""2025-05-20 10:31"", ""duration_min"": 102}]"
U180,The Silence of the Lambs,Thriller,9,17.7,2025-04-07 10:31:25,1.0,True,mobile,36-45,"[{""timestamp"": ""2025-03-14 10:31"", ""duration_min"": 59}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 25}]"
U181,The Godfather,Crime,10,29.2,2025-05-31 10:31:25,4.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 131}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 164}]"
U182,The Matrix,Sci-Fi,8,18.1,2025-05-24 10:31:25,4.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 85}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 30}, {""timestamp"": ""2025-05-20 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 42}]"
U183,Inception,Sci-Fi,5,12.3,2025-04-04 10:31:25,4.0,True,mobile,56+,"[{""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 58}]"
U184,The Dark Knight,Action,12,30.4,2025-05-10 10:31:25,2.0,False,tablet,26-35,"[{""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 35}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 20}]"
U185,Interstellar,Sci-Fi,10,28.2,2025-04-22 10:31:25,,True,tablet,26-35,"[{""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 30}]"
U186,Inception,Sci-Fi,18,44.4,2025-06-04 10:31:25,5.0,True,laptop,26-35,"[{""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 20}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 20}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 128}, {""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 69}, {""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 62}]"
U187,The Silence of the Lambs,Thriller,9,17.7,2025-05-07 10:31:25,3.0,True,laptop,26-35,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 52}]"
U188,The Matrix,Sci-Fi,5,11.3,2025-06-16 10:31:25,,False,gaming-console,36-45,"[{""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 119}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 38}]"
U189,Mad Max: Fury Road,Action,15,30.0,2025-04-27 10:31:25,,True,mobile,18-25,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 102}]"
U190,The Silence of the Lambs,Thriller,8,15.7,2025-05-31 10:31:25,1.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 105}]"
U191,The Matrix,Sci-Fi,12,27.2,2025-06-20 10:31:25,,True,laptop,18-25,"[{""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 108}]"
U192,The Shawshank Redemption,Drama,20,47.3,2025-04-28 10:31:25,4.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 28}, {""timestamp"": ""2025-03-16 10:31"", ""duration_min"": 137}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 124}, {""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 23}]"
U193,Forrest Gump,Drama,4,9.5,2025-04-05 10:31:25,3.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-02-07 10:31"", ""duration_min"": 136}]"
U194,The Godfather,Crime,10,29.2,2025-05-15 10:31:25,5.0,True,gaming-console,36-45,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 132}]"
U195,The Dark Knight,Action,3,7.6,2025-05-21 10:31:25,5.0,True,smart-tv,26-35,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 86}]"
U196,The Dark Knight,Action,2,5.1,2025-04-02 10:31:25,3.0,True,mobile,18-25,"[{""timestamp"": ""2025-02-11 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 139}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 141}]"
U197,The Silence of the Lambs,Thriller,15,29.5,2025-04-27 10:31:25,1.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 66}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 97}]"
U198,Interstellar,Sci-Fi,2,5.6,2025-06-09 10:31:25,1.0,True,mobile,26-35,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 161}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 148}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 32}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 126}]"
U199,Mad Max: Fury Road,Action,8,16.0,2025-04-29 10:31:25,5.0,False,laptop,18-25,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 76}]"
U200,Interstellar,Sci-Fi,18,50.7,2025-05-20 10:31:25,5.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 59}]"
U201,Inception,Sci-Fi,1,2.5,2025-04-27 10:31:25,2.0,True,tablet,36-45,"[{""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 117}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-04-01 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 23}]"
U202,Interstellar,Sci-Fi,19,53.5,2025-05-16 10:31:25,3.0,True,mobile,56+,"[{""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-05-04 10:31"", ""duration_min"": 26}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 161}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 106}]"
U203,The Silence of the Lambs,Thriller,10,19.7,2025-05-16 10:31:25,,False,mobile,56+,"[{""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 89}, {""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 101}]"
U204,The Matrix,Sci-Fi,11,24.9,2025-06-20 10:31:25,2.0,False,tablet,18-25,"[{""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-06-13 10:31"", ""duration_min"": 78}, {""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 119}, {""timestamp"": ""2025-06-06 10:31"", ""duration_min"": 98}, {""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 94}]"
U205,Interstellar,Sci-Fi,20,56.3,2025-05-06 10:31:25,,False,mobile,46-55,"[{""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 53}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 52}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 148}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 156}]"
U206,The Matrix,Sci-Fi,15,34.0,2025-03-30 10:31:25,2.0,True,gaming-console,56+,"[{""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 103}, {""timestamp"": ""2025-02-10 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 59}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 52}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 100}]"
U207,The Godfather,Crime,10,29.2,2025-03-30 10:31:25,1.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 85}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 130}, {""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 77}]"
U208,Inception,Sci-Fi,20,49.3,2025-05-25 10:31:25,1.0,False,laptop,36-45,"[{""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 104}]"
U209,Inception,Sci-Fi,6,14.8,2025-04-13 10:31:25,1.0,False,mobile,56+,"[{""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 91}]"
U210,Inception,Sci-Fi,5,12.3,2025-06-01 10:31:25,2.0,True,smart-tv,46-55,"[{""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 139}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 95}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 89}, {""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 100}]"
U211,The Matrix,Sci-Fi,7,15.9,2025-05-14 10:31:25,3.0,True,laptop,46-55,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 44}, {""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 112}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 121}]"
U212,The Silence of the Lambs,Thriller,14,27.5,2025-04-13 10:31:25,1.0,True,tablet,46-55,"[{""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 59}, {""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 46}]"
U213,The Matrix,Sci-Fi,7,15.9,2025-06-07 10:31:25,1.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-05-28 10:31"", ""duration_min"": 127}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 37}, {""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 25}]"
U214,The Shawshank Redemption,Drama,7,16.6,2025-03-23 10:31:25,1.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-01-25 10:31"", ""duration_min"": 124}]"
U215,Interstellar,Sci-Fi,17,47.9,2025-06-02 10:31:25,3.0,False,mobile,56+,"[{""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 94}]"
U216,Mad Max: Fury Road,Action,18,36.0,2025-04-30 10:31:25,3.0,True,mobile,18-25,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 32}]"
U217,Interstellar,Sci-Fi,6,16.9,2025-06-10 10:31:25,,False,gaming-console,46-55,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 132}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 146}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 103}, {""timestamp"": ""2025-05-16 10:31"", ""duration_min"": 134}]"
U218,Mad Max: Fury Road,Action,15,30.0,2025-06-17 10:31:25,5.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 77}]"
U219,Forrest Gump,Drama,12,28.4,2025-05-02 10:31:25,1.0,True,mobile,56+,"[{""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 118}]"
U220,The Silence of the Lambs,Thriller,6,11.8,2025-05-06 10:31:25,4.0,False,mobile,36-45,"[{""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 67}]"
U221,Mad Max: Fury Road,Action,15,30.0,2025-04-20 10:31:25,5.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 52}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 110}]"
U222,The Matrix,Sci-Fi,10,22.7,2025-06-09 10:31:25,5.0,False,tablet,46-55,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 68}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 38}]"
U223,The Shawshank Redemption,Drama,15,35.5,2025-06-18 10:31:25,,False,smart-tv,18-25,"[{""timestamp"": ""2025-06-14 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 101}]"
U224,Mad Max: Fury Road,Action,14,28.0,2025-04-19 10:31:25,2.0,True,mobile,36-45,"[{""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 83}]"
U225,Mad Max: Fury Road,Action,13,26.0,2025-06-03 10:31:25,4.0,False,laptop,26-35,"[{""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-05-26 10:31"", ""duration_min"": 115}]"
U226,The Dark Knight,Action,5,12.7,2025-04-15 10:31:25,,False,smart-tv,56+,"[{""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 134}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 145}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 22}]"
U227,The Godfather,Crime,16,46.7,2025-04-16 10:31:25,1.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 151}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 20}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 42}]"
U228,Inception,Sci-Fi,4,9.9,2025-04-21 10:31:25,1.0,False,tablet,18-25,"[{""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 58}, {""timestamp"": ""2025-02-25 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 126}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 126}]"
U229,The Shawshank Redemption,Drama,16,37.9,2025-05-17 10:31:25,2.0,False,mobile,46-55,"[{""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-05-06 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 84}]"
U230,The Dark Knight,Action,8,20.3,2025-04-23 10:31:25,2.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 26}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 84}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 117}]"
U231,Forrest Gump,Drama,11,26.0,2025-05-07 10:31:25,,True,tablet,36-45,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 58}]"
U232,Forrest Gump,Drama,18,42.6,2025-06-05 10:31:25,4.0,False,mobile,18-25,"[{""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 33}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 41}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 116}]"
U233,Forrest Gump,Drama,11,26.0,2025-06-14 10:31:25,,False,laptop,26-35,"[{""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 126}]"
U234,The Silence of the Lambs,Thriller,3,5.9,2025-06-02 10:31:25,4.0,False,laptop,56+,"[{""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 40}]"
U235,The Shawshank Redemption,Drama,3,7.1,2025-05-30 10:31:25,,True,mobile,56+,"[{""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 68}]"
U236,The Shawshank Redemption,Drama,8,18.9,2025-05-07 10:31:25,2.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 83}, {""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 81}]"
U237,Inception,Sci-Fi,20,49.3,2025-06-03 10:31:25,1.0,True,mobile,56+,"[{""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 88}]"
U238,The Godfather,Crime,20,58.3,2025-04-04 10:31:25,,True,laptop,46-55,"[{""timestamp"": ""2025-02-04 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-04-01 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 94}]"
U239,Forrest Gump,Drama,18,42.6,2025-04-05 10:31:25,2.0,False,mobile,46-55,"[{""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 128}, {""timestamp"": ""2025-02-18 10:31"", ""duration_min"": 83}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-02-14 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 38}]"
U240,Mad Max: Fury Road,Action,9,18.0,2025-04-11 10:31:25,5.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 43}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 43}, {""timestamp"": ""2025-02-16 10:31"", ""duration_min"": 71}]"
U241,Se7en,Thriller,14,29.6,2025-04-18 10:31:25,1.0,False,gaming-console,36-45,"[{""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 117}]"
U242,Mad Max: Fury Road,Action,5,10.0,2025-04-05 10:31:25,2.0,True,laptop,18-25,"[{""timestamp"": ""2025-02-09 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 33}, {""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 82}]"
U243,The Godfather,Crime,10,29.2,2025-04-02 10:31:25,4.0,True,gaming-console,26-35,"[{""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 105}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 61}]"
U244,Interstellar,Sci-Fi,16,45.1,2025-06-16 10:31:25,2.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-06-13 10:31"", ""duration_min"": 132}, {""timestamp"": ""2025-06-10 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-05-25 10:31"", ""duration_min"": 31}]"
U245,Mad Max: Fury Road,Action,8,16.0,2025-05-23 10:31:25,3.0,False,gaming-console,56+,"[{""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 44}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 48}]"
U246,Mad Max: Fury Road,Action,6,12.0,2025-04-27 10:31:25,4.0,False,tablet,56+,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 86}]"
U247,Inception,Sci-Fi,11,27.1,2025-06-14 10:31:25,1.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 28}, {""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 118}, {""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 44}]"
U248,Mad Max: Fury Road,Action,12,24.0,2025-04-05 10:31:25,1.0,False,tablet,26-35,"[{""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 24}]"
U249,Se7en,Thriller,2,4.2,2025-03-24 10:31:25,5.0,False,tablet,18-25,"[{""timestamp"": ""2025-02-01 10:31"", ""duration_min"": 21}, {""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-02-09 10:31"", ""duration_min"": 89}, {""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 96}]"
U250,The Dark Knight,Action,1,2.5,2025-04-21 10:31:25,,False,tablet,56+,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 141}]"
U251,Forrest Gump,Drama,7,16.6,2025-04-14 10:31:25,2.0,True,laptop,36-45,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 92}, {""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 25}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 53}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 61}]"
U252,The Godfather,Crime,2,5.8,2025-04-12 10:31:25,2.0,False,mobile,18-25,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-02-15 10:31"", ""duration_min"": 34}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 172}]"
U253,The Matrix,Sci-Fi,16,36.3,2025-03-27 10:31:25,3.0,False,mobile,56+,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 46}, {""timestamp"": ""2025-01-26 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-02-01 10:31"", ""duration_min"": 123}]"
U254,The Shawshank Redemption,Drama,13,30.8,2025-05-14 10:31:25,,True,smart-tv,56+,"[{""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 56}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 130}, {""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 39}]"
U255,Inception,Sci-Fi,17,41.9,2025-05-16 10:31:25,3.0,True,mobile,26-35,"[{""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 25}]"
U256,The Shawshank Redemption,Drama,11,26.0,2025-05-15 10:31:25,2.0,True,smart-tv,56+,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 40}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 58}, {""timestamp"": ""2025-05-09 10:31"", ""duration_min"": 107}]"
U257,Inception,Sci-Fi,9,22.2,2025-05-06 10:31:25,5.0,True,tablet,36-45,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 74}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 56}]"
U258,The Silence of the Lambs,Thriller,8,15.7,2025-05-14 10:31:25,2.0,False,tablet,46-55,"[{""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 68}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 83}, {""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 62}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 38}]"
U259,Interstellar,Sci-Fi,7,19.7,2025-06-20 10:31:25,4.0,True,smart-tv,36-45,"[{""timestamp"": ""2025-06-08 10:31"", ""duration_min"": 43}, {""timestamp"": ""2025-06-05 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-05-21 10:31"", ""duration_min"": 112}]"
U260,Se7en,Thriller,9,19.1,2025-03-29 10:31:25,4.0,False,laptop,36-45,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 98}]"
U261,The Shawshank Redemption,Drama,1,2.4,2025-04-11 10:31:25,4.0,True,laptop,18-25,"[{""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 76}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 134}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 126}]"
U262,The Shawshank Redemption,Drama,6,14.2,2025-05-10 10:31:25,,True,smart-tv,18-25,"[{""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 74}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 87}]"
U263,The Godfather,Crime,13,37.9,2025-04-21 10:31:25,5.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 157}, {""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 167}]"
U264,The Matrix,Sci-Fi,2,4.5,2025-04-06 10:31:25,5.0,True,tablet,56+,"[{""timestamp"": ""2025-02-15 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 124}, {""timestamp"": ""2025-02-10 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-02-05 10:31"", ""duration_min"": 22}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 121}]"
U265,The Dark Knight,Action,9,22.8,2025-06-08 10:31:25,,True,smart-tv,36-45,"[{""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-05-27 10:31"", ""duration_min"": 52}]"
